"orgpermid","cusip","isin","ticker","siccode"
5000766723,"099502106","US0995021062","BAH",8742
5000782315,"","","SYBX",2834
5000784443,"13089P101","US13089P1012","CALA",2834
5000786756,"45308Q106","US45308Q1067","IPRC",1090
5000787172,"688410109","US6884101097","OSN",3312
5000787437,"","","SUMO",7372
5000788031,"","","VTOL",4522
5000790213,"02322P101","US02322P1012","AMBO",82
5000795447,"","","OKTA",7372
5000803238,"","","KNX",4213
5000806836,"90347A100","US90347A1007","UI",3663
5000807778,"22266T109","US22266T1097","CPNG",5961
5000808134,"85254J102","US85254J1025","STAG",6798
5000811591,"647551100","US6475511001","NMFC",NA
5000821473,"497217109","US4972171098","KIORQ",NA
5000822839,"52634T200","US52634T2006","LNTA",NA
5000823178,"925280109","US9252801090","GVHIB",20
5000825621,"46924R106","US46924R1068","JXSB",6035
5000832242,"","","BJ",5331
5000832990,"44045A102","US44045A1025","HRZN",NA
5000836239,"72942A107","US72942A1079","PLXP",2834
5000837249,"449585108","US4495851085","IGMS",2834
5000841635,"74930B105","US74930B1052","RBB",6022
5000848052,"53220Y207","US53220Y2072","LCTC",3826
5000886611,"32051X108","US32051X1081","FHB",6022
5000900828,"","","LOGG3",NA
5000944028,"","","TPG",NA
5000950148,"","","TRIV",3841
5001066703,"09970L100","US09970L1008","BRDR",7389
5001078478,"21044C107","US21044C1071","ROAD",16
5001079715,"74766Q101","US74766Q1013","QTRX",3826
5001083395,"","","SMLS3",NA
5001091310,"87876P201","US87876P2011","TGEN",3585
5001113817,"31946M103","US31946M1036","FCNCA",6022
5001116286,"98145W208","US98145W2089","XWES",7389
5001117003,"13466Y105","US13466Y1055","CCG",65
5001119116,"67103B100","US67103B1008","OFS",NA
5001145844,"892231101","US8922311019","TSQ",4832
5001150224,"212326102","US2123261024","CFRX",2834
5001152912,"30257X104","US30257X1046","FBK",6022
5001153755,"319438107","US3194381071","FCVA",6022
5001156262,"667133102","US6671331022","SPRN",1311
5001156852,"74039L103","US74039L1035","APTS",6798
5001157765,"78468K106","US78468K1060","SPBC",NA
5001158057,"87612G101","US87612G1013","TRGP",4922
5001158603,"045396108","US0453961080","ASMB",2834
5001158690,"93148P102","US93148P1021","WD",6199
5001167004,"","","PRX",NA
5001167733,"30066A105","US30066A1051","EXAM",80
5001167737,"866082100","US8660821005","INN",6798
5001177428,"46185L103","US46185L1035","NVTA",8071
5001179197,"78573L106","US78573L1061","SBRA",6798
5001180781,"675607105","US6756071055","OFED",6035
5001181437,"874080104","US8740801043","TAL",82
5001181743,"76218Y103","US76218Y1038","RHNO",1221
5001181798,"92335C106","US92335C1062","VRA",31
5001183972,"900450107","US9004501071","HEAR",3669
5001189385,"74441V202","US74441V2025","STTH",7389
5001189388,"620097105","US6200971058","MMI",3663
5001190801,"21077F100","US21077F1003","CTGO",1040
5001191217,"923437305","US9234373051","VRTC",8741
5001193452,"38074X108","US38074X1081","NVGI",7389
5001197369,"493121107","US4931211076","FTXP",1311
5001199461,"60688W201","US60688W2017","MIXX",2834
5001202339,"458743101","US4587431010","IBI",NA
5001203914,"670866201","US6708662019","OKEY",NA
5001204503,"","","BKU",6035
5001205497,"","","TRYG",NA
5001206186,"560317208","US5603172082","MAIL",NA
5001206810,"45384B106","US45384B1061","IBTX",6022
5001206969,"","","NZM",NA
5001207809,"302693106","US3026931069","GLBR",62
5001207821,"74734R108","US74734R1086","QRE",1311
5001208576,"03783A104","US03783A1043","VBHI",1311
5001208951,"","","HCA",8062
5001209907,"46603N202","US46603N2027","IZEA",7310
5001210278,"590328209","US5903282094","MACK",2834
5001210761,"446413106","US4464131063","HII",3730
5001215423,"","","GENTERA*",NA
5001215612,"","","REVG",3711
5001217125,"","","DOMO",7372
5001218214,"92856B107","US92856B1070","VIZC",7372
5001218237,"17322U207","US17322U2078","CTXR",2834
5001218533,"33616C100","US33616C1009","FRC",NA
5001221050,"691543102","US6915431026","OXLC",NA
5001221274,"14057C106","US14057C1062","CFFN",6035
5001222260,"40425X407","US40425X4079","HMSG",NA
5001223461,"820054104","US8200541048","SHSP",7372
5001224281,"92337V102","US92337V1026","VRDR",1040
5001225023,"233912104","US2339121046","DJCO",2711
5001225151,"29246G107","US29246G1076","EMPO",NA
5001234308,"83416M105","US83416M1053","SUNS",NA
5001234341,"380485102","US3804851026","GGSM",3990
5001339466,"","","MDLA",7370
5001364222,"358039105","US3580391056","FRPT",2040
5001420928,"08468P201","US08468P2011","BKSH",NA
5001421984,"92025W107","US92025W1071","VAPO",5812
5001422787,"516811205","US5168112051","LRDR",NA
5001424815,"91829B103","US91829B1035","VOC",1311
5001426195,"53184A104","US53184A1043","LCMD",NA
5001426570,"36191J101","US36191J1016","SSSS",NA
5001426792,"101044105","US1010441053","BOMN",6510
5001428145,"67012R105","US67012R1059","NDMT",7310
5001428501,"30212W100","US30212W1009","EXPI",6531
5001429025,"025300104","US0253001046","CRYO",8090
5001429658,"45840Q101","US44919P1021","IAC",7370
5001429941,"88165U109","US88165U1097","TLOG",2834
5001432289,"","","VYNT",8071
5001432321,"042873109","US0428731097","XFOR",2836
5001432608,"91544A109","US91544A1097","UPLD",7372
5001433433,"339750101","US3397501012","FND",5211
5001434417,"","","AVGR",3841
5001435113,"56585W401","US56585W4015","MARA",6199
5001436255,"","","QLGN",2834
5001436671,"53190A106","US53190A1060","LFAP",7374
5001437405,"092113109","US0921131092","BKH",4911
5001437767,"25746U109","US25746U1097","D",4911
5001437821,"009066101","US0090661010","ABNB",7340
5001437822,"48576U106","US48576U1060","KPTI",2834
5001437827,"92337C104","US92337C1045","VSTM",2834
5001438555,"56585A102","US56585A1025","MPC",2911
5001440461,"74965L101","US74965L1017","RLJ",6798
5001440632,"889898102","US8898981027","HGCO",2750
5001546113,"16951A102","US16951A1025","CDNN",3310
5001546121,"62913M107","US62913M1071","NGL",4922
5001607346,"","","MCFE",7372
5001628709,"02917T104","US02917T1043","VER",6798
5001689038,"247078108","US2470781087","KTRA",2834
5001738799,"","","SREN",NA
5001815447,"013817101","US0138171014","HWM",3350
5002440775,"64157V108","US64157V1089","NBEV",2082
5005750360,"159610104","US1596101048","CRGE",4822
5007597811,"20337X109","US20337X1090","COMM",3663
5008416301,"02927E303","US02927E3036","ARPI",6798
5013004934,"","","JELD",2430
5017515126,"869367102","US8693671021","STRO",2836
5019315248,"78471E105","US78471E1055","SQFL",3640
5019416520,"316500107","US3165001070","FDUS",NA
5020494281,"68752L100","US68752L1008","KIDS",3841
5020686124,"74979C105","US74979C1053","PHIO",2834
5025338342,"","","ECOR",3845
5028043592,"","","RMI",NA
5028043693,"001228105","US0012281053","MITT",6798
5028044492,"610335101","US6103351010","MRCC",NA
5028044947,"857030100","US8570301007","SIBC",NA
5028045016,"299765107","US2997651078","EVTI",7370
5028045179,"09259E108","US09259E1082","TCPC",NA
5028045418,"78069T100","US78069T1007","DGHG",NA
5028807016,"723561106","US7235611065","PBFS",6036
5029074138,"36316C106","US36316C1062","GLPH",23
5029308478,"69208T101","US69208T1016","OXYS",3841
5030764258,"44951J105","US44951J1051","IROQ",6035
5030764280,"84918L108","US84918L1089","CMXC",59
5030764283,"74734M109","US74734M1099","QIHU",NA
5030764312,"30767W109","US30767W1099","OTTV",4841
5030848174,"09072L206","US09072L2060","BOPO",6199
5030853586,"","","GOOGL",7370
5030911947,"25688M107","US25688M1071","DLPN",72
5031281696,"65557Y105","US65557Y1055","NCFT",NA
5031417711,"76156B107","US76156B1070","RVLV",5961
5031720879,"68373M107","US68373M1071","OPRA",7372
5031889023,"","","RPRX",2834
5031994451,"03843E104","US03843E1047","AQST",2834
5032022364,"38268T103","US38268T1034","GPRO",3861
5032036738,"632307104","US6323071042","NTRA",8071
5032067626,"05575C107","US05575C1071","MNIZ",3089
5033241592,"74967R106","US74967R1068","RMR",8742
5033561238,"490560208","US4905602086","KENT",NA
5033561267,"651833105","US6518331052","NPDTE",5141
5033562809,"535219109","US5352191093","LIND",47
5033562867,"86887P101","US86887P1012","SRNA",7
5033822797,"671074102","US6710741025","GEOS",3829
5034074360,"71742Q106","US71742Q1067","PAHC",2834
5034137552,"253031108","US2530311081","DRNA",2834
5034173692,"58844R108","US58844R1086","MBIN",6022
5034510392,"368682100","US3686821006","AJRD",3760
5034748725,"42225M102","US42225M1027","HRAA",7381
5034749311,"746218106","US7462181063","PURE",2890
5034749778,"85814R107","US85814R1077","SPLP",3390
5034750143,"052577103","US0525771038","AOGC",NA
5034750725,"75774N105","US75774N1054","CWRK",7389
5034751295,"87265K102","US87265K1025","TSLX",NA
5034751477,"678049107","US6780491071","OILT",4610
5034751653,"74048K104","US74048K1043","BIEI",2836
5034751691,"60646A101","US60646A1016","RDCO",7374
5034752844,"02152T108","US02152T1088","PCNT",2836
5034753212,"11120U105","US11120U1051","BRX",6798
5034753705,"25383B109","US25383B1098","DCIN",7830
5034758206,"90138A103","US90138A1034","VNET",7370
5034760104,"85209W109","US85209W1099","SPT",7372
5034761973,"067532101","US0675321014","BRFH",2030
5034762260,"68571X103","US68571X1037","ORC",6798
5034762912,"163086101","US1630861011","CHEF",5141
5034763377,"00770C101","US00770C1018","ADES",2890
5034844193,"","","GLEN",NA
5034844272,"91731Q107","US91731Q1076","CEII",82
5034844713,"29881X100","US29881X1000","EUSP",4931
5034845669,"14073X209","US14073X2099","NXCR",NA
5034847282,"716817200","US7168172002","PETV",3841
5034847971,"826640203","US8266402036","VRDN",8071
5034855325,"82622H108","US82622H1086","SNNAQ",2834
5034864632,"69012T206","US69012T2069","OTLK",2836
5034876988,"00773U108","US00773U1088","ADVM",2836
5035081635,"76303T209","US76303T2096","RCHA",2834
5035083997,"98974F409","US98974F4090","GWIN",59
5035084232,"09627Y109","US09627Y1091","BPMC",2834
5035085149,"584393102","US5843931024","JADG",5990
5035086332,"67059N108","US67059N1081","NTNX",7372
5035087901,"","","FTSI",1389
5035092784,"18911V101","US18911V1017","UCBB",7311
5035093918,"50214A104","US50214A1043","LRE",NA
5035095769,"866930209","US8669302098","SAIOB",6311
5035150252,"92203D301","US92203D3017","GSTX",10
5035152917,"02314G101","US02314G1013","XFLS",5211
5035154071,"34520J108","US34520J1088","FPVD",5990
5035154599,"02563A102","US02563A1025","AEDC",NA
5035154638,"73101T101","US73101T1016","POLR",NA
5035155194,"867887101","US8678871018","JALA",2024
5035155195,"74586X203","US74586X2036","TPNI",7372
5035155757,"90171V204","US90171V2043","BALY",7011
5035167306,"","","DREM",82
5035167477,"","","AYX",7372
5035168041,"","","ATKR",3690
5035168044,"","","AMCX",4841
5035171973,"097793400","US0977934001","BCEI",1311
5035177562,"98920V102","US98920V1026","IRCC",10
5035243644,"92672L107","US92672L1070","VRAY",3845
5035251576,"98419E108","US98419E1082","XNET",7372
5035252371,"85529D203","US85529D2036","LBTD",7
5035252433,"19648B103","US19648B1035","CGLD",7948
5035252688,"36192A109","US36192A1097","GWGH",6311
5035253619,"70337J105","US70337J1051","CYBF",5990
5035253627,"75585A102","US75585A1025","REAC",6531
5035277175,"89703P107","US89703P1075","TPCO",2711
5035301134,"71672U101","US71672U1016","PDH",NA
5035301409,"693439200","US6934392001","ALKM",5140
5035302162,"02640K107","US02640K1079","AGIN",3822
5035303407,"586048100","US5860481002","MEMPQ",1311
5035304217,"74345C102","US74345C1027","PPCB",2834
5035304895,"90400D108","US90400D1081","RARE",2834
5035313167,"886885102","US8868851028","TLYS",56
5035314047,"56382Q102","US56382Q1022","MN",6282
5035316476,"481391100","US4813911009","AMBS",2834
5035391483,"381149103","US3811491030","GPXM",10
5035395326,"","","GATO",1040
5035395651,"94973A103","US94973A1034","WCUI",2834
5035398075,"00951F105","US00951F1057","INLB",3843
5035400506,"717224109","US7172241090","PHAS",2834
5035413210,"","","SAPNRG",NA
5035414782,"666807102","US6668071029","NOC",3812
5035415362,"16952R104","US16952R1041","CXEE",4955
5035416517,"00404A109","US00404A1097","ACHC",8093
5035416785,"830484101","US8304841013","SKAJ",6282
5035417023,"318484102","US3184841027","FSTJ",5065
5035420209,"34960Q109","US34960Q1094","FBIO",2834
5035420598,"238337109","US2383371091","PLAY",5812
5035421935,"90346E103","US90346E1038","SLCA",14
5035424904,"262194103","US2621941036","DSOL",72
5035426488,"98484T105","US98484T1051","YPPN",50
5035435678,"74345E108","US74345E1082","CANN",5912
5035437665,"849343108","US8493431089","SRLP",5171
5035452777,"55405Y100","US55405Y1001","MTSI",3674
5035454695,"760113100","US7601131003","RNF",2870
5035460974,"171604101","US1716041017","CHUY",5812
5035461123,"779287101","US7792871011","RSE",65
5035462570,"576289102","US5762891027","MSSD",NA
5035462581,"729640102","US7296401026","PLYM",6798
5035466132,"43737W109","US43737W1099","GENH",7389
5035467947,"","","AFIB",3841
5035468731,"26789Q104","US26789Q1040","ILIM",2834
5035485053,"55303J106","US55303J1060","MGPI",5180
5035523437,"628530107","US6285301072","VTRS",2834
5035523656,"09609G100","US09609G1004","BLUE",2836
5035525548,"02083G100","US02083G1004","ALPN",2834
5035525689,"75629F109","US75629F1093","REPH",2834
5035525714,"603380106","US6033801068","NERV",2834
5035526162,"3621LQ109","US3621LQ1099","GTHX",2834
5035526182,"75901B107","US75901B1070","RGNX",2836
5035539845,"","","DTIL",2836
5035540792,"302104104","US3021041047","XONE",3555
5035546683,"81684M104","US81684M1045","SMLR",3845
5035547611,"68062P106","US68062P1066","OLMA",2834
5035561393,"849431101","US8494311017","FSTX",2834
5035566973,"83416K109","US83416K1097","KPAY",3674
5035569285,"04521K107","US04521K1079","AITA",7389
5035571548,"359535101","US3595351012","WMGR",7372
5035571672,"15235P109","US15235P1093","CNTO",NA
5035571834,"87407Q108","US87407Q1085","TKAT",5990
5035704834,"45824Q101","US45824Q1013","IGAP",3841
5035709334,"516806106","US5168061068","LPI",1311
5035710570,"987537206","US9875372065","YGYI",5961
5035711625,"","","ASCK",3272
5035734227,"53128T102","US53128T1025","FRG",6794
5035740614,"79854T206","US79854T2069","SLOT",NA
5035741840,"14309L102","US14309L1026","CG",6282
5035742354,"30162A108","US30162A1088","XLS",3669
5035745590,"67073S109","US67073S1096","NUZE",59
5035756862,"92849D103","US92849D1037","VTMS",NA
5035757421,"761283100","US7612831005","RH",5712
5035774320,"98419M100","US98419M1009","XYL",3561
5035775248,"44043B102","US44043B1026","HZNM",3714
5035877582,"72703H101","US72703H1014","PLNT",7997
5035882341,"04013V108","US04013V1089","ACRE",6798
5035886411,"372284208","US3722842081","GNE",4931
5035887509,"29357K103","US29357K1034","ENVA",6141
5035899402,"002090108","US0020901080","ATVK",3714
5035926930,"139737100","US1397371006","CBNK",6021
5035928053,"411155104","US4111551044","ENDV",3845
5035932655,"725846109","US7258461091","RAVE",5140
5035936927,"","","ALKT",7372
5035946146,"42225L203","US42225L2034","HADV",5990
5035948006,"57164Y107","US57164Y1073","VAC",6531
5035949334,"30263Y104","US30263Y1047","FSBW",6036
5035961026,"50541A108","US50541A1088","LTNC",7363
5035967307,"737446104","US7374461041","POST",2040
5036159747,"98919T100","US98919T1007","ZAZA",1311
5036160196,"963025101","US9630251018","WHLR",6798
5036161422,"05278C107","US05278C1071","ATHM",7374
5036163289,"35804R104","US35804R1041","VEND",3580
5036175557,"300439106","US3004391062","EVRYQ",NA
5036179308,"749119103","US7491191034","QUOT",7310
5036179599,"645370107","US6453701079","NWHM",1531
5036179803,"04941A101","US04941A1016","ARPJQ",1381
5036190505,"","","PINS",7370
5036200375,"09605L103","US09605L1035","SPGX",1311
5036201444,"87150X102","US87150X1028","SINC",2820
5036203422,"00770F104","US00770F1049","AEGN",1623
5036210734,"372446104","US3724461047","GNPX",2834
5036215164,"379377104","US3793771045","WTER",5140
5036216067,"15671L109","US15671L1098","CERC",2834
5036217855,"","","CHNG",7374
5036220029,"","","KRTX",2834
5036227579,"","","EVR",NA
5036289709,"","","VITL",20
5036349154,"78473A101","US78473A1016","ZDEC",7310
5036383350,"","","NARI",3841
5036383398,"09073N102","US09073N1028","BSGM",3845
5036383620,"83191H107","US83191H1077","SND",14
5036384205,"862121100","US8621211007","STOR",6798
5036384219,"236078101","US2360781015","ENOB",2834
5036384269,"78667J108","US78667J1088","SAGE",2834
5036398060,"29872U107","US29872U1079","EAST",2080
5036398194,"69318G106","US69318G1067","PBF",2911
5036653793,"","","LYFT",7389
5036689323,"","","ZS",7371
5036713380,"225744101","US2257441012","VSB",6022
5036724800,"59804T407","US59804T4076","AMPY",1311
5036761033,"","","ADYEN",NA
5036766513,"163075104","US1630751048","CMCM",7372
5036773964,"70454Q106","US70454Q1067","PZOO",7389
5036777605,"018119107","US0181191075","ALNA",2836
5036782558,"984015107","US9840151073","XBIO",2834
5036783662,"38000P104","US38000P1049","GLYE",2890
5036847350,"37229T301","US37229T3014","GNUS",7812
5036865055,"81761B104","US81761B1044","SVTE",76
5036875088,"23204G100","US23204G1004","CUBI",6022
5036876740,"56576P100","US56576P1003","LPCN",2834
5036881864,"37952E109","US37952E1091","ARGQ",8742
5036894311,"","","UMG",NA
5037015975,"779268101","US7792681014","RNDY",5411
5037041274,"379378102","US3793781028","GNL",6798
5037058275,"95628Q104","US95628Q1040","WTXR",1311
5037059038,"58471B103","US58471B1035","MFST",3845
5037061527,"04965G109","US04965G1094","BCEL",2834
5037061634,"23725P209","US23725P2092","DRIO",3841
5037061763,"89156J103","US89156J1034","MCX",7372
5037062237,"62945V109","US62945V1098","NVEE",7380
5037062599,"665826103","US6658261036","NTI",2911
5037074067,"89969Q104","US89969Q1040","TUMI",31
5037077870,"47973J102","US47973J1025","JYNT",6794
5037081465,"73739W104","US73739W1045","POSH",5961
5037086917,"65528C109","US65528C1099","DRNK",2833
5037120670,"743322109","US7433221097","PGSC",8742
5037125444,"396879108","US3968791083","GLSI",2834
5037128948,"718546104","US7185461040","PSX",2911
5037132581,"437872104","US4378721041","HTBI",6035
5037133783,"98419J206","US98419J2069","XOMA",2834
5037134582,"","","CRWD",7372
5037216479,"30224P200","US30224P2002","STAY",7011
5037245237,"05337U106","US05337U1060","AVLP",2860
5037246485,"39679B103","US39679B1035","GWAY",NA
5037247054,"185063104","US1850631045","CLSD",2834
5037247666,"00038L109","US00038L1098","RAYT",8090
5037247690,"03209W102","US03209W1027","ABWN",5961
5037248850,"","","PLAN",7372
5037249140,"268603107","US2686031079","LOCO",5812
5037250114,"83362P102","US83362P1021","SRAX",7311
5037265704,"74535X106","US74535X1063","PUGE",6770
5037268944,"45825H100","US45825H1005","STCB",7311
5037269255,"743312100","US7433121008","PRGS",7372
5037269271,"903862100","US9038621002","ETST",2834
5037269933,"910340108","US9103401082","UFCS",6331
5037270050,"597742105","US5977421057","MSBI",6022
5037275804,"","","NEXI",2834
5037276937,"69269L104","US69269L1044","OZON",5961
5037277092,"898183108","US8981831089","MITI",80
5037282707,"292104106","US2921041065","ESRT",6798
5037282896,"68620A104","US68620A1043","ONVO",2836
5037283133,"38067Q102","US38067Q1022","CCAN",7389
5037314809,"25278X109","US25278X1090","FANG",1311
5037314945,"72341V108","US72341V1089","PGFY",7389
5037318614,"92763W103","US92763W1036","VIPS",5961
5037340883,"644508103","US6445081036","NGEY",9
5037345940,"89400J107","US89400J1079","TRU",7320
5037346371,"04530L203","US04530L2034","ASPU",82
5037347157,"69946T207","US69946T2078","TEUM",7373
5037348603,"453415309","US4534153097","ICD",1381
5037351412,"885175307","US8851753074","THOR",NA
5037356342,"57686G105","US57686G1058","MATX",44
5037362943,"83607Y108","US83607Y1082","SFBC",6035
5037363530,"75902K106","US75902K1060","RM",6141
5037366202,"58450Q105","US58450Q1058","FCHS",8071
5037367007,"69014Q101","US69014Q1013","MLND",2834
5037412524,"368108106","US3681081069","GAWK",7370
5037430477,"105861108","US1058611088","BMIX",14
5037434865,"65443P102","US65443P1021","MASS",3829
5037435569,"","","FMTX",2836
5037438293,"98885W103","US98885W1036","FONU",5399
5037441109,"19249J109","US19249J1097","CWBR",2834
5037441691,"121220107","US1212201073","BKW",5812
5037442037,"","","COUR",7372
5037442121,"47777W101","US47777W1018","JOEY",5122
5037447444,"68620H109","US68620H1095","SVLT",4931
5037447498,"65654V103","US65654V1035","NORX",1311
5037451602,"556777100","US5567771002","MCBK",6035
5037455589,"19249H103","US19249H1032","CHRS",2836
5037456070,"69353V109","US69353V1098","EKSO",3569
5037456969,"68376D104","US68376D1046","OPRT",6199
5037457009,"05277D106","US05277D1063","AGOL",3420
5037459998,"42247Q107","US42247Q1076","PCSA",2834
5037473967,"","","UBER",7389
5037474215,"86664M107","US86664M1071","PBLA",2834
5037474235,"524814100","US5248141005","CAPL",5172
5037474788,"825690100","US8256901005","SSTK",7374
5037475427,"45825D109","US45825D1090","IHSI",3669
5037478191,"89678F100","US89678F1003","TSC",6022
5037586542,"00101J106","US00101J1060","ADT",7381
5037587026,"01890B106","US01890B1061","ALLM",2860
5037589534,"86184W106","US86184W1062","STON",72
5037590290,"23063T102","US23063T1025","AHII",NA
5037590570,"561409103","US5614091032","MLVF",6035
5037611560,"","","CRNX",2834
5037612816,"00887T104","US00887T1043","AEXE",NA
5037613017,"21077C107","US21077C1071","WISH",5961
5037613143,"00287Y109","US00287Y1091","ABBV",2834
5037621489,"","","LSPD",7372
5037622213,"92936U109","US92936U1097","WPC",6798
5037622915,"37890U108","US37890U1088","GBT",2834
5037623790,"05453B304","US05453B3042","AVRN",3651
5037624117,"63888U108","US63888U1088","NGVC",5411
5037624144,"629209305","US6292093050","NMIH",6351
5037627414,"61174L501","US61174L5012","NMTR",2834
5037627626,"16944F101","US16944F1012","TAOP",7372
5037627667,"23804L103","US23804L1035","DDOG",7372
5037627752,"86765K109","US86765K1097","SUN",2911
5037629064,"89679E300","US89679E3009","TBK",6022
5037629126,"278058102","US2780581029","ETN",3590
5037631789,"55336V100","US55336V1008","MPLX",4610
5037631975,"39260A100","US39260A1007","GACR",3711
5037632065,"88677Q109","US88677Q1094","TTSH",57
5037632608,"01748H107","US01748H1077","ABTX",6022
5037632710,"12326C105","US12326C1053","BFST",6022
5037633394,"712706209","US7127062096","ALTA",6022
5037636667,"53566R105","US53566R1059","TTSI",7310
5037638008,"85917W102","US85917W1027","SBT",6035
5037638183,"292102100","US2921021000","ESBA",6798
5037638964,"45987B107","US45987B1070","EPTI",3080
5037639007,"","","NRIX",2834
5037639228,"24664T103","US24664T1034","DKL",4610
5037639494,"81750R102","US81750R1023","MCRB",2834
5037639962,"29667J101","US29667J1016","ESQ",6029
5037647393,"29282Q100","US29282Q1004","ENGA",7374
5037647964,"65341J109","US65341J1097","NHLE",5961
5037648541,"37253B200","US37253B2007","TRTK",8711
5037649346,"858568108","US8585681088","SCM",NA
5037652044,"95082P105","US95082P1057","WCC",5063
5037652668,"71535D106","US71535D1063","PSNL",8071
5037652930,"93266D105","US93266D1054","WLYW",7374
5037655675,"23283R100","US23283R1005","CONE",6798
5037658299,"859240103","US8592401033","STCC",3050
5037658928,"98978V103","US98978V1035","ZTS",2834
5037659380,"438073108","US4380731087","STVA",7380
5037660842,"05551T108","US05551T1088","ACSX",5140
5037660844,"059806208","US0598062083","SKYI",8741
5037660929,"68403P203","US68403P2039","ORMP",2834
5037661887,"866142102","US8661421029","SMLP",4922
5037661931,"","","PD",7372
5037661947,"860897107","US8608971078","SFIX",5961
5037662229,"037230208","US0372302085","RZLT",2834
5037818300,"87184Q107","US87184Q1076","SYRS",2834
5037826671,"","","FCH",NA
5037839746,"891777104","US8917771045","TWGP",NA
5037839953,"48283N106","US48283N1063","KDMN",2834
5037840081,"08634P101","US08634P1012","BPSR",2836
5037842551,"96524V106","US96524V1061","WHF",NA
5037844397,"00461U105","US00461U1051","ACRS",2834
5037845469,"","","FROG",NA
5037845606,"89656D101","US89656D1019","TPHS",6512
5037846124,"828359109","US8283591092","SAMG",6282
5037846552,"71647K105","US71647K1051","PTRC",1311
5037847626,"784178303","US7841783035","SFXEQ",79
5037847769,"629073107","US6290731073","PBYA",82
5037848274,"30603D109","US30603D1090","FWMHQ",5411
5037850767,"78377T107","US78377T1079","RHP",6798
5037852295,"62526P109","US62526P1093","NETE",3711
5037855861,"","","NH",7374
5037856138,"","","JOAN",5940
5037927972,"","","BYND",20
5037927992,"55279C200","US55279C2008","MDMG",NA
5037929179,"98426T106","US98426T1060","YY",7374
5037930039,"05501N201","US05501N2018","AZRH",55
5037930358,"500203104","US5002031046","CDXI",2834
5037930652,"22526V100","US22526V1008","CAPP",6199
5037932217,"","","FWONA",4833
5037933405,"74366E102","US74366E1029","PTGX",2834
5037935851,"88025U109","US88025U1097","TXG",3826
5037935857,"753422104","US7534221046","RPD",7372
5037936140,"95727P106","US95727P1066","WBBW",6022
5037937307,"288578107","US2885781078","EARN",6798
5037937603,"046513107","US0465131078","ATRA",2836
5037940987,"","","LAND",6798
5037941027,"393657101","US3936571013","GBX",3743
5037941054,"04316A108","US04316A1088","APAM",6282
5037941292,"958669103","US9586691035","WES",4922
5037945341,"","","ESTC",NA
5037949940,"75955J204","US75955J2042","RLMD",2834
5037955772,"918076100","US9180761002","UTSI",3669
5037962380,"494577109","US4945771099","KIN",2834
5037962579,"","","TAM",NA
5037970763,"","","KC",7372
5037986815,"41690A106","US41690A1060","BSTG",3841
5037988639,"44157R109","US44157R1095","HMHC",2731
5037989189,"89600B201","US89600B2016","TPLMQ",1311
5037989344,"36338D108","US36338D1081","GRTX",2834
5037989355,"02665T306","US02665T3068","AMH",6798
5037990289,"","","ALLK",2834
5037990375,"20464U100","US20464U1007","COMP",7371
5037990546,"872381108","US8723811084","TELA",3841
5037991523,"89532M101","US89532M1018","TRVI",2834
5037998902,"33830W106","US33830W1062","LFT",6798
5037999179,"636220709","US6362207093","NTTNP",6331
5038032576,"41753F109","US41753F1093","HCAP",NA
5038032659,"868301201","US8683012012","CYAP",8742
5038033450,"81282V100","US81282V1008","SEAS",7990
5038034361,"85207X109","US85207X1090","SPRZ",7389
5038034917,"00430H102","US00430H1023","AXDX",3826
5038035484,"886029206","US8860292064","THRY",7310
5038039248,"67091J107","US67091J1079","NXTD",3842
5038041891,"86933G105","US86933G1058","RC",6798
5038044656,"","","XOOM",6099
5038045986,"","","VYNE",2834
5038046227,"64828T201","US64828T2015","NRZ",6798
5038054910,"08181T100","US08181T1007","BESP",6798
5038054958,"","","ZM",7370
5038055148,"73052R104","US73052R1041","SILO",23
5038057156,"921888103","US9218881038","TKCI",8742
5038064855,"23131L107","US23131L1070","CURO",6199
5038065579,"83304A106","US83304A1060","SNAP",7370
5038067073,"481116101","US4811161011","JNCE",2836
5038068264,"","","WH",7011
5038068972,"","","HASI",6798
5038069883,"04300F105","US04300F1057","ACTL",7389
5038072977,"74937W102","US74937W1027","RCAPQ",6211
5038081292,"","","GMA",NA
5038081325,"37247D106","US37247D1063","GNW",6311
5038081551,"922475108","US9224751084","VEEV",7372
5038303931,"42365Q103","US42365Q1031","HMTV",4841
5038791948,"","","ANNX",2834
5038792215,"","","EOLS",2834
5038864765,"57887L101","US57887L1017","ZNRG",3640
5038865123,"897871109","US8978711096","THST",2080
5038865405,"65441V101","US65441V1017","NINE",1389
5038908093,"","","KHC",2030
5038908407,"189546104","US1895461044","NEMD",3841
5038910059,"913860102","US9138601029","OPVS",3674
5038915059,"45865V100","US45865V1008","ICE",62
5038915440,"00773J103","US00773J1034","AGLE",2834
5038989170,"46116X101","US46116X1019","ITCI",2834
5038989330,"648691103","US6486911034","SNR",6798
5039050401,"82662E106","US82662E1064","SGRB",4899
5039079335,"69318Q104","US69318Q1040","PBFX",4610
5039105917,"04208T108","US04208T1088","AHH",65
5039145201,"718549207","US7185492078","PSXP",4610
5039145434,"74735M108","US74735M1080","QIWI",7389
5039147306,"","","ALGM",3674
5039192999,"38147U107","US38147U1079","GSBD",NA
5039581763,"92645B103","US92645B1035","VCTR",6282
